,Id,groupId,matchId,assists,boosts,damageDealt,DBNOs,headshotKills,heals,killPlace,killPoints,kills,killStreaks,longestKill,matchDuration,matchType,maxPlace,numGroups,rankPoints,revives,rideDistance,roadKills,swimDistance,teamKills,vehicleDestroys,walkDistance,weaponsAcquired,winPoints,winPlacePerc
1975076,c73604ba922c71,d48fbf970c4f1e,e8d522f2761f59,0,0,0.0,0,0,0,46,0,0,0,0.0,1920,solo-fpp,96,93,1514,0,0.0,0,0.0,0,0,722.7,7,0,0.7579
1518079,e05c4710c6f586,d0b125f28d763a,5c34adcb17541a,0,0,9.598,0,0,0,93,1212,0,0,0.0,1896,squad-fpp,28,28,0,0,0.0,0,0.0,0,0,43.56,1,1446,0.0
3898296,aef8d6e826e34d,94ad72eff0bf42,6f720f4962806f,5,4,240.1,1,0,1,28,1656,1,1,135.2,1467,squad-fpp,28,27,-1,0,0.0,0,0.0,0,0,3170.0,9,1508,0.8519
2944659,01b9c695429233,ac96fccbe78177,d88f52a4f7b5dc,1,0,309.4,0,1,0,32,0,1,1,19.62,1865,duo-fpp,48,47,1479,1,0.0,0,0.0,0,0,373.5,2,0,0.2128
102587,cc17cdf7b3d14b,f91cc76b18333b,0a01817f8d5761,0,4,0.0,0,0,0,50,0,0,0,0.0,1468,solo-fpp,97,94,1544,0,0.0,0,0.0,0,0,1790.0,5,0,0.8021
3073782,4d511b3dd93892,ae71fd84801673,fd9350d7ab5ad9,0,2,135.9,0,0,0,33,0,1,1,73.03,1445,solo,97,96,1463,0,0.0,0,0.0,0,0,1243.0,4,0,0.6458
4400648,7d73489808d56b,8a4232bcf44881,3fabb2c5682b9f,0,2,190.3,1,0,0,33,1218,1,1,5.229,1806,duo-fpp,50,50,-1,0,0.0,0,0.0,0,0,159.4,2,1457,0.3265
1949609,560f0e239e29bc,5167dd77c4a6b9,6a0302b115ce09,0,0,87.64,0,0,0,24,0,1,1,44.08,1380,duo-fpp,44,41,1627,0,0.0,0,0.0,0,0,1582.0,4,0,0.6512
2010302,76582c0188e8b7,36520df1a96b54,2c7d545973d2c8,0,5,540.8,3,1,5,6,1080,3,2,221.9,1899,squad-fpp,28,26,-1,0,750.3,0,267.2,0,0,3748.0,9,1504,1.0
2941718,a7f42458d3a4ef,f22481d1793108,3feba9edf902e9,1,0,270.9,0,0,2,12,1054,2,1,46.23,1455,duo-fpp,48,47,-1,0,0.0,0,0.0,0,0,1849.0,8,1479,0.7872
281853,19e38835eaefaf,114f0962e9ca6c,fe3ff4fdd3b3f8,0,1,16.56,0,0,7,52,1213,0,0,0.0,1863,squad-fpp,27,26,-1,0,1144.0,0,0.0,0,0,986.6,2,1476,0.6154
1990954,e9216c9632e066,bbc25712aadab2,4995617cfa4887,0,1,23.22,0,0,0,62,0,0,0,0.0,1339,squad-fpp,28,28,1501,0,728.3,0,0.0,0,0,910.6,4,0,0.4444
1881226,a096406104bcac,3bbc05ee7fc3fd,2b8f347e1c9782,1,0,413.3,3,1,0,6,1194,4,1,23.91,1750,squad,26,26,-1,2,0.0,0,0.0,1,0,466.8,3,1420,0.08
3623063,db34f723e19f41,650093faeca874,1485fbaa60b7a9,0,0,0.0,0,0,0,77,0,0,0,0.0,1772,duo,48,45,1510,0,0.0,0,0.0,0,0,132.1,1,0,0.1702
2610401,9bfa2c6acdf90a,1859472441f473,a3df2970523d85,0,2,0.0,0,0,0,61,1007,0,0,0.0,1407,duo-fpp,47,44,-1,0,0.0,0,0.0,0,0,525.8,3,1493,0.4783
2561510,07745fdda515a5,91a6fb05c1bb4e,533aa522db9d24,0,1,285.7,1,2,1,9,0,3,2,128.7,1375,duo-fpp,50,47,1556,0,0.0,0,0.0,0,0,2724.0,2,0,0.8367
276441,cfe4d157bb20a9,84cf21d9ce13aa,8670726daaef36,0,0,0.0,0,0,0,78,0,0,0,0.0,1393,duo-fpp,47,47,1495,0,0.0,0,0.0,0,0,40.17,1,0,0.1739
643083,ad996f64290aa1,c10807502368f9,6d516f75c8bdc9,0,0,0.0,0,0,0,76,0,0,0,0.0,1218,squad-fpp,31,30,1274,0,0.0,0,0.0,0,0,97.34,4,0,0.1667
4285775,6ab5254b0993ee,db30a4b2d67880,78cc400dccff8b,0,1,100.0,0,0,4,58,995,0,0,0.0,1830,squad-fpp,31,29,-1,0,0.0,0,0.0,0,0,1571.0,6,1488,0.5333
1442948,7c6d800e5cad8d,7a7dbafc51e3c7,1ae5a5e4f9b501,0,0,0.0,0,0,0,74,0,0,0,0.0,1350,squad-fpp,26,26,1464,0,0.0,0,3.611,0,0,205.0,2,0,0.24
2819746,2a45446863e8dc,3260c8909ee2cd,fe75c49e04243a,0,3,282.8,1,0,5,32,1069,1,1,35.03,1428,duo-fpp,50,46,-1,1,653.9,0,0.0,0,0,2002.0,4,1510,0.7959
473046,828925b08a9c58,17f92070335892,8ae8f0e89be578,0,0,251.6,1,0,0,24,1191,2,2,23.58,1361,duo-fpp,49,47,-1,0,0.0,0,0.0,0,0,79.58,1,1493,0.0833
914605,2f10ec1b6c3c9e,6d8807cb96397f,503ca44028f488,0,1,110.4,1,0,1,31,0,1,1,19.0,1790,duo-fpp,48,48,1541,0,2830.0,0,0.0,0,0,1633.0,8,0,0.6596
3222197,357b9c1a6d69c5,a9bb6a71e37fc6,b1280debf3a02f,0,4,264.3,0,1,1,10,0,3,1,41.37,1358,solo-fpp,93,89,1500,0,0.0,0,0.0,0,0,3319.0,4,0,0.9239
407624,35d610e35aa3a4,ea4488b2ad8f44,92ecb434ea12d5,0,0,0.0,0,0,0,72,0,0,0,0.0,1384,duo,48,46,1446,0,0.0,0,0.0,0,0,248.4,5,0,0.3191
3319582,15943375272acc,e7f6a72844ba11,8a7259291ed28f,0,0,594.8,3,0,0,5,1405,4,2,37.17,1361,duo,48,48,-1,0,0.0,0,0.0,0,0,1964.0,5,1593,0.8085
644843,46e94cc0366e20,a8724905bd99fa,8daf7023aaaa58,0,1,32.16,1,0,1,30,1662,1,1,24.58,1830,squad-fpp,27,26,-1,0,3810.0,0,0.0,0,0,976.2,3,1720,0.4231
1715109,e40a579049290b,1e44f44d7646f7,7e8cbec0f55417,1,0,216.9,1,2,0,12,1300,3,2,19.99,1420,duo-fpp,50,47,-1,1,0.0,0,0.0,0,0,642.8,4,1501,0.5102
1221859,0c7921285f3368,b975412893211f,a631acf696c317,1,2,131.5,1,0,1,31,0,1,1,26.08,1351,squad-fpp,27,27,1502,0,1122.0,0,0.0,0,0,1257.0,3,0,0.6538
253999,5335c0feb50e93,a823969e365a32,3a93ccf7c7e2db,0,3,101.4,0,0,1,15,1116,2,1,5.484,1936,solo,94,91,-1,0,562.3,0,0.0,0,0,3343.0,12,1505,0.8495
3249931,ea6135f39ee57b,e27b83c231b0a4,369edfd395468a,0,0,0.0,0,0,0,77,0,0,0,0.0,1841,squad-fpp,28,27,1398,0,0.0,0,0.0,0,0,38.32,0,0,0.1481
2060899,293e058674cbe0,b4e391dae36663,2ef429c1614f1b,0,2,200.0,1,0,1,16,0,2,1,66.84,1948,squad,28,27,1425,0,2662.0,0,0.0,1,0,1320.0,5,0,0.2593
4209359,e2a05c315ee088,5937dc21c41717,fda5c2b7940e88,0,0,72.32,0,0,0,48,0,0,0,0.0,1394,duo-fpp,48,46,1499,0,0.0,0,0.0,0,0,1527.0,3,0,0.6809
757759,64f0ba4c6d7eb3,01ed127c226942,8a33a9a1c594f7,0,0,61.8,1,0,0,66,1233,0,0,0.0,1358,squad-fpp,33,33,-1,0,0.0,0,0.0,0,0,108.4,3,1526,0.375
2143489,6e691c69fa94b3,481526ec451352,ce5c3fea372093,0,0,0.0,0,0,0,96,0,0,0,0.0,1431,duo-fpp,49,47,1501,0,0.0,0,0.0,0,0,36.83,1,0,0.0
288020,d39e6dc2bb7b57,c97976891e79ec,e38f07f9df173e,0,0,19.35,0,0,0,90,1066,0,0,0.0,1815,duo-fpp,46,45,-1,1,0.0,0,0.0,0,0,36.25,1,1464,0.0222
2229441,c639808934413e,6d8c1abfa2f326,7df87559d65367,1,0,105.5,0,0,0,85,0,0,0,0.0,1394,squad-fpp,28,28,1527,0,0.0,0,0.0,0,0,63.31,1,0,0.1111
2858127,c291e149753da3,b7f7ac54b94311,3b7cf53f4e2f12,0,2,503.8,3,1,3,4,1505,4,2,352.6,1382,duo-fpp,50,49,-1,0,0.0,0,0.0,0,0,3874.0,4,1582,0.9796
2516510,02dc1518262d57,9e08f5252ecf3b,e86d83b0902046,0,2,322.0,1,1,5,37,1368,1,1,26.52,1412,squad-fpp,37,37,-1,0,0.0,0,0.0,0,0,782.7,2,1517,0.4444
3040521,e7aac9cd2c59d5,ac6d49e04b8404,41965edd6b0849,2,0,166.7,1,1,0,27,0,1,1,33.35,1394,squad,29,28,1485,0,0.0,0,0.0,0,0,1444.0,5,0,0.7143
2052819,f1600853c33ca8,cd29522d94edff,17ba230f458b89,1,0,175.1,2,0,1,37,1260,1,1,9.283,1365,duo-fpp,49,47,-1,0,227.3,0,0.0,0,0,331.3,4,1523,0.4583
4197703,fc473a06d9d39e,cde58ab986a5c9,d5f25abc5ae94e,0,1,95.8,2,0,4,25,0,1,1,141.1,1479,duo-fpp,48,48,1494,1,1439.0,0,13.51,0,0,2824.0,3,0,0.6383
2862499,712b97e6d80de8,20b944dc5bf329,26645f2a286837,0,0,0.0,0,0,0,68,0,0,0,0.0,1381,solo-fpp,96,94,1489,0,0.0,0,0.0,0,0,173.7,1,0,0.3263
825543,196c2255adb4e7,a7f6af64395a70,edded0af60d401,0,5,356.6,2,1,2,3,1398,4,1,111.4,1385,squad-fpp,28,27,-1,2,0.0,0,0.0,0,0,2377.0,9,1476,1.0
3354790,dfe01b5bc7ee30,fdb980fea0ef00,5795939b469bb7,0,2,19.35,0,0,0,53,1244,0,0,0.0,1327,solo-fpp,97,91,-1,0,0.0,0,0.0,0,0,1049.0,4,1560,0.6771
111551,2efb82b3cdcf65,49d7afd73e597d,28f9688ec26ce2,0,4,45.88,0,0,2,28,1040,1,1,25.08,1399,squad-fpp,29,29,-1,1,75.42,0,0.0,0,0,2627.0,4,1500,0.75
70905,a05801f13d87bd,9e4a2e2d3cfb32,8fa6b6405d0149,1,5,220.6,0,0,3,13,1399,2,1,3.482,1521,solo,96,94,0,0,0.0017,0,12.97,0,0,2354.0,5,1459,0.8421
2789893,f28d325b803aed,0f3e29d07c13b8,68629fe15a40c9,0,0,48.69,0,0,0,80,0,0,0,0.0,1866,squad-fpp,26,26,1437,0,0.0,0,0.0,0,0,63.98,2,0,0.08
1267279,92827eebe9ec79,e34a2c103e8d19,e0e1d2f8956a68,1,1,33.74,0,0,6,36,1441,1,1,8.745,1869,duo-fpp,44,44,-1,0,0.0,0,0.0,0,0,195.7,3,1553,0.1628
1923732,a7798ad6516202,7b716e92ec071a,9ab36c59b13cac,0,0,0.0,0,0,0,78,1024,0,0,0.0,1824,duo-fpp,48,46,0,0,0.0,0,0.0,0,0,152.1,1,1501,0.1489
3353460,83bf182ab566ce,9a078e3a6805dc,8ad4d69633a864,0,0,0.0,0,0,0,90,0,0,0,0.0,1389,solo-fpp,92,91,1534,0,0.0,0,0.0,0,0,22.15,1,0,0.022
1100464,333995c94e70cc,2339608b4d3436,e5e1d75f0a5804,0,7,248.6,0,0,0,19,0,1,1,18.73,1835,solo-fpp,96,95,1524,0,1618.0,0,0.0,0,0,2072.0,9,0,0.9895
2403373,e8d6c774db3896,17168a70eb11b0,4162aa324784b9,0,0,231.3,2,1,0,19,0,1,1,29.97,1773,squad,27,24,1532,1,0.0,0,0.0,0,0,338.5,4,0,1.0
159802,da7afcbc3be7ea,92cdad0a60d062,2a0ca78a4f7ca3,1,0,205.3,1,0,1,36,0,1,1,12.35,1347,duo-fpp,45,43,1472,0,0.0,0,0.0,0,0,155.6,3,0,0.2045
607869,6ad224825091c0,e618a11d69f2f4,c421378771c711,1,1,179.7,1,0,1,12,0,2,1,120.6,1512,squad,28,27,1491,0,1727.0,0,342.1,0,0,1991.0,7,0,0.963
1353714,c3b912afcb36b3,ad3d8166ad60da,50c7a2d05a86f5,1,0,223.2,0,0,0,21,1014,2,1,7.487,2024,duo-fpp,50,46,-1,1,0.0,0,0.0,0,0,692.6,4,1439,0.449
3076742,7916a4a198284b,cfa49c8e61f5a7,1cd0d1e648e1c1,0,0,0.0,0,0,0,68,0,0,0,0.0,1807,duo-fpp,49,48,1530,0,3772.0,0,0.0,0,0,552.1,3,0,0.375
759880,418ec3e92561aa,754331fa368d70,66c515954c20dc,0,0,0.0,0,0,0,80,0,0,0,0.0,1381,duo-fpp,48,45,1500,0,0.0,0,0.0,0,0,42.07,0,0,0.1702
591390,bfc1dc68c1a1f7,677058ae6bcdbd,b219dfcdee2605,0,0,56.97,0,0,0,85,0,0,0,0.0,1859,duo-fpp,48,45,1500,0,0.0,0,0.0,0,0,92.12,2,0,0.0851
2526316,0564500701659b,256f6014325d08,e650892b859363,0,0,48.51,0,0,0,93,0,0,0,0.0,1352,solo-fpp,95,94,1527,0,0.0,0,0.0,0,0,0.0,1,0,0.0106
2271544,3a1438fb9b6143,f6243bea9215f4,f93159fbd690d3,0,0,41.3,1,0,0,75,1275,0,0,0.0,1314,squad-fpp,31,30,-1,0,0.0,0,0.0,0,0,544.3,2,1415,0.3
2547703,a4953d72140627,b9e9a569d15503,d18863737de75f,0,0,31.63,1,0,0,59,0,0,0,0.0,1447,duo,47,46,1500,0,0.0,0,0.0,0,0,633.2,3,0,0.4783
443741,78c9e8d92f98b0,7528289b8af6a3,b26e243dabb4f0,0,0,143.3,1,0,0,91,0,0,0,0.0,1814,squad,28,27,1500,0,0.0,0,0.0,0,0,186.8,1,0,0.037
617027,9767691988956e,eacd15a1fe2f74,cafe679ad66de7,0,1,350.6,2,3,0,7,0,4,2,71.29,1347,duo,49,47,1503,0,0.0,0,0.0,0,0,895.3,4,0,0.75
1397175,b45c1685320002,b7d6a883b411a3,c4c736ded7c509,2,0,45.15,0,0,0,83,1000,0,0,0.0,1336,squad-fpp,26,25,-1,0,0.0,0,0.0,0,0,209.5,1,1500,0.16
3227515,20d316c6f610c2,039a035d89c24f,6c66677825f361,0,6,200.0,1,0,2,17,0,2,2,25.86,1357,duo-fpp,49,46,1521,1,0.0,0,0.0,0,0,2066.0,3,0,0.8125
1943265,67c3cd89b2cee8,493f39d66d7686,61589e71e178a6,0,0,100.0,1,0,0,43,0,1,1,14.78,1480,squad,25,25,1174,0,0.0,0,0.0,0,0,15.28,2,0,0.0417
2745933,f4167c5b877f53,8c2928e8514593,2b7c5b64ce9561,0,0,33.11,0,0,0,80,1066,0,0,0.0,1423,squad-fpp,28,27,-1,0,0.0,0,0.0,0,0,131.0,2,1498,0.2222
4039165,8ae627ef572621,e27490e284712f,5d4f8ae9a88589,0,1,0.0,0,0,5,52,1487,0,0,0.0,1799,squad-fpp,27,23,-1,0,0.0,0,0.0,0,0,966.3,4,1537,0.3846
432770,d843e906e5b4e6,181f78d12cced8,0a529937b72cec,0,0,22.81,0,0,0,6,0,0,0,0.0,1808,solo,18,2,1500,0,0.0,0,0.0,0,0,0.0,8,0,0.0
4131820,7dcc383ac05f55,cadef42bd801d0,1f1daf87aa83a9,1,0,28.38,0,0,1,46,1040,0,0,0.0,1460,squad,32,29,-1,2,0.0,0,0.0,0,0,2829.0,4,1506,0.9677
4264187,490ee724355734,52f72cd08aab6a,4f98e9d8d19814,0,0,100.0,1,0,0,66,0,0,0,0.0,1378,squad,28,28,1354,0,0.0,0,0.0,0,0,455.9,3,0,0.4444
566238,6250c3df2c153d,84377a8f0a3b4c,02e2b84c01e0cb,0,0,100.0,1,0,0,79,1104,0,0,0.0,1450,squad,28,28,0,0,0.0,0,0.0,0,0,165.1,1,1427,0.1481
158950,2ff67b523817ec,d528d05c2b7370,5f63a8c36e5a90,0,0,122.7,0,0,0,79,1425,0,0,0.0,1312,squad-fpp,27,26,-1,0,0.0,0,0.0,0,0,96.97,2,1624,0.1923
4161047,13089956b8f896,c36c9173cadfcf,e0181afbe29236,0,0,0.0,0,0,0,81,1293,0,0,0.0,1797,duo-fpp,48,45,-1,0,0.0,0,0.0,0,0,289.3,2,1560,0.0638
211609,a9871bdbf6dbc3,d17cfe9f81b8c7,018449bc7cd25a,2,1,195.0,1,0,2,18,1545,2,2,13.6,1153,squad-fpp,29,28,-1,0,0.0,0,0.0,0,1,2006.0,5,1587,0.7857
2969564,b2d8ed322a9f2b,d39864640fff92,731651232b632b,0,0,334.9,3,1,0,19,0,2,1,64.83,1797,squad,30,30,1480,0,0.0,0,0.0,0,0,1310.0,5,0,0.3103
1337006,ddfd43f73b12ab,c56585d45df962,580f4dbb13d6e1,0,0,0.0,0,0,0,80,0,0,0,0.0,1441,squad-fpp,26,26,1459,0,0.0,0,0.0,0,0,47.03,2,0,0.2
4356581,a7b57b2c52fbc6,2f9c9a795ba22e,aeb60fcd805ed1,0,0,291.0,2,1,0,23,0,2,2,78.31,1958,duo,49,47,1531,0,0.0,0,0.0,0,0,389.4,5,0,0.25
2138831,35d35fca93f6a9,58ee342d29b65e,ab5aa78f5d8b71,0,0,0.0,0,0,0,87,0,0,0,0.0,1885,solo,96,88,1498,0,0.0,0,0.0,0,0,0.0,0,0,0.0421
2355303,5228943c3aca07,5bc8d77c256d9f,6997c86364e5e8,0,0,178.2,0,1,1,24,0,1,1,40.41,1873,duo-fpp,49,48,1504,0,0.0,0,0.0,0,0,3420.0,8,0,0.875
3065853,5af39b2831e459,f3064d44b9b7cc,eb1a2b02cc3c7f,0,0,52.6,0,0,0,76,1595,0,0,0.0,1289,squad-fpp,27,26,-1,0,0.0,0,0.0,0,0,185.2,4,1454,0.1923
578815,6c8a6ea09faac4,71efbf69718432,79c5b29f18c3f4,0,0,0.0,0,0,0,91,0,0,0,0.0,1779,squad,28,28,1325,0,0.0,0,0.0,0,0,204.6,3,0,0.0
883333,c779a9febc13f9,835491bca8dd97,2cda25fd63f944,0,0,117.3,0,1,1,34,1125,1,1,9.192,1854,duo,45,41,-1,0,0.0,0,0.0,0,0,375.1,1,1480,0.3182
596083,3a24021f5f7631,052e137c79ba47,e426bfd4d2aa7a,0,0,22.2,0,0,0,44,0,0,0,0.0,1342,squad-fpp,26,23,1409,0,0.0,0,0.0,0,0,2102.0,4,0,0.72
3637061,feb5311bfa7a50,a30ac2003aaa09,9d5a145c7257fc,0,0,0.0,0,0,0,78,0,0,0,0.0,1363,squad-fpp,26,26,1420,0,0.0,0,0.0,0,0,449.3,2,0,0.16
4287973,986d83be0a79b2,736e19241f33dd,55866fca2ab7f7,1,1,294.9,3,1,1,10,1508,3,1,47.71,1278,squad-fpp,28,27,-1,0,0.0,0,0.0,0,0,2688.0,5,1552,0.8519
1689649,89194354742b88,63f19bbe333f67,4313009069bceb,0,2,198.6,3,0,0,34,1080,1,1,36.53,1443,squad-fpp,30,28,-1,1,0.0,0,0.0,0,0,2434.0,4,1511,0.6207
3651917,7272342ce38c66,715a535ae12486,55bdd3a776f6a0,0,0,0.0,0,0,0,38,0,0,0,0.0,1959,duo-fpp,47,46,1552,0,5024.0,0,0.0,0,0,987.5,5,0,0.8696
1395063,002bc72ca6eda2,c05e8d5a7ba6f8,b31a6ebbd721ae,0,0,100.0,1,0,0,82,0,0,0,0.0,1885,duo-fpp,49,44,1500,0,0.0,0,0.0,0,0,40.23,2,0,0.1458
4258403,a445fc6a1313aa,2d138ed841c6e7,cf083704c2ac9b,0,0,0.0,0,0,0,78,0,0,0,0.0,1827,squad-fpp,26,26,1523,0,0.0,0,0.0,0,0,327.4,2,0,0.08
4218219,97ebb2ae31b50d,b8f75ee1e17bc2,4425970dc1989d,0,1,101.2,0,0,1,48,1529,0,0,0.0,1299,squad-fpp,29,28,-1,0,199.6,0,9.516,0,0,2647.0,4,1587,0.9286
593261,f1213169b0d9ad,95eae842a2e3ff,fe745b1b827114,0,8,275.3,2,0,6,5,1609,3,1,9.772,1385,squad,27,26,-1,1,1832.0,0,0.0,0,0,3059.0,3,1647,1.0
2785502,6f9aa1386cde4f,5cbcb9c78c3184,18528a92609ef0,0,2,180.1,1,0,3,80,0,0,0,0.0,1796,squad-fpp,28,26,1526,0,0.0,0,0.0,0,0,304.7,5,0,0.1111
595867,db75cbd6a8f7c6,f91ee3612439a0,c567dbe41d5640,0,0,0.0,0,0,0,66,0,0,0,0.0,1824,squad-fpp,28,28,1500,0,3470.0,0,0.0,0,0,843.8,1,0,0.4074
3396578,b385c0875bd0d5,4c764ca2bae27e,ff650c50319af5,0,1,90.41,0,0,0,68,1312,0,0,0.0,1843,squad-fpp,27,26,-1,0,0.0,0,0.0,0,0,495.3,4,1478,0.1923
4281285,8079654673776b,639ef72112c5af,0c2eddc919f4ab,0,0,39.0,0,0,0,43,0,0,0,0.0,1425,duo,48,45,1550,0,0.0,0,0.0,0,0,39.08,1,0,0.9149
2275766,353b6b4176ffcd,e59bf00ad73f01,0512b52543e73d,0,0,0.0,0,0,0,84,0,0,0,0.0,1720,squad,26,25,1442,0,0.0,0,0.0,0,0,9.228,1,0,0.08
2614911,6248eced7581f7,1473341961cb2d,7095b13fcacd5a,0,0,0.0,0,0,0,89,0,0,0,0.0,1890,squad-fpp,26,24,1469,0,0.0,0,0.0,0,0,4.596,1,0,0.0
4090086,c939f8fdfe3e8a,497087bc8d3d95,ccbc74ea94229f,0,0,61.72,0,0,0,44,1302,1,1,12.17,1845,solo,97,92,-1,0,0.0,0,0.0,0,0,205.3,3,1504,0.1667
2727253,06ce8afe427353,bb84401b7f78ce,dced9229e77fde,1,3,324.9,1,1,1,13,1298,2,1,13.63,1807,squad-fpp,27,25,-1,2,364.9,0,0.0,0,0,4109.0,7,1582,0.9615
4103900,a961863fe9a42b,181ebd59551309,8f653f91cf4d52,0,0,97.27,0,0,0,36,0,1,1,92.92,2039,solo-fpp,95,92,1547,0,0.0,0,0.0,0,0,434.0,5,0,0.3404
1181136,e6cb358cc790ad,ce7eb0b138bafb,0e54434bcf2801,0,0,0.0,0,0,0,92,0,0,0,0.0,1804,duo-fpp,48,45,1451,0,0.0,0,0.0,0,0,0.0,0,0,0.0
1429903,89a4ccfc0858d3,a325dc6fdb52ed,c19218f5be3635,2,4,897.6,5,0,2,3,0,5,2,316.5,1865,duo-fpp,49,46,1786,0,4484.0,0,0.0,0,0,2197.0,5,0,0.9167
3374365,3f10f61ce4c8f5,bd6f83fc26f1ad,2406add1466efa,0,0,55.65,0,0,0,81,0,0,0,0.0,1812,squad-fpp,28,28,1269,0,0.0,0,0.0,0,0,189.9,2,0,0.2222
250235,43d45baa0d223b,434c23450d85ea,7fb7a1140ce989,0,4,452.8,2,1,4,8,1263,3,2,174.0,1416,duo-fpp,50,49,-1,1,0.0,0,0.0,0,0,3120.0,4,1554,0.9388
741358,eb5ef40d795145,47f8d996821359,56e94ef2b0921d,0,0,0.0,0,0,0,96,1463,0,0,0.0,1468,solo-fpp,98,96,-1,0,0.0,0,0.0,0,0,0.0,1,1559,0.0206
1322091,f1e8ed7774a943,0d35cfec09785c,d0616c3991279a,1,1,28.38,0,0,3,51,0,0,0,0.0,1369,duo-fpp,46,45,1489,0,0.0,0,0.0,0,0,1864.0,3,0,0.6667
3682729,c88442e901301d,e07072011a88e7,310bb6dfeef8e6,0,0,0.0,0,0,0,64,1000,0,0,0.0,1895,duo-fpp,48,46,-1,0,0.0,0,0.0,0,0,621.6,3,1500,0.4255
244859,fea7168b990fc9,c49cd2ddd75c4c,159f5a26807bae,0,0,69.32,0,0,0,69,0,0,0,0.0,1448,duo,50,50,1503,0,0.0,0,0.0,0,0,545.2,3,0,0.4898
1279448,0a0fa9e83d42c3,6a2816f977074a,8a20ca08a75924,0,2,300.0,0,1,4,10,0,3,1,118.4,1864,solo-fpp,96,93,1526,0,0.0,0,0.0,0,0,2342.0,8,0,0.5368
1687692,48bc5cfd57e96d,5b99b0496e3598,00a5198da343b3,0,0,148.4,2,0,0,72,0,0,0,0.0,1385,squad-fpp,26,25,1487,0,0.0,0,0.0,0,0,501.8,3,0,0.16
2080891,446693d7f8862d,abe7674ab6b3ba,51b632afe937b2,0,0,0.0,0,0,0,73,1123,0,0,0.0,1813,squad,25,24,-1,0,0.0,0,0.0,0,0,413.9,0,1480,0.0417
4044760,3a093b49753097,36fb4220e07d8d,1b42de85a35873,1,0,21.73,0,0,0,49,0,0,0,0.0,1936,squad-fpp,28,27,1361,0,1336.0,0,0.0,0,0,2363.0,5,0,0.7778
4351811,15e7e7ff9ea4ff,1215f20ab6a685,0b67a7376e1b8a,0,0,27.0,0,0,0,91,1539,0,0,0.0,1896,squad-fpp,29,27,-1,0,743.7,0,0.0,0,0,16.93,0,1538,0.0714
1155817,48407de5bdf83a,8e50fb7c54368f,b52e1247e5c576,1,0,67.66,0,1,0,31,1178,1,1,1.697,1528,duo-fpp,50,48,0,0,0.0,0,114.6,0,0,920.3,4,1510,0.6531
822858,88da815f1f084f,69a8386094b950,c715d9d722a3e8,0,1,120.5,0,0,1,74,1316,0,0,0.0,1337,duo-fpp,50,49,-1,1,0.0,0,0.0,0,0,218.8,1,1498,0.3469
4086648,4934cd64a0d59e,842852665d6a81,dd9472e1420e39,0,2,151.7,0,0,2,36,1537,1,1,51.28,1305,solo-fpp,99,98,-1,0,0.0,0,0.0,0,0,444.6,3,1493,0.4796
2683067,2520368dd42f70,1b9b0b0de8f2c1,d65ae9dc0e4f15,1,3,344.1,1,1,3,5,1350,3,2,119.4,1424,duo-fpp,49,47,-1,0,0.0,0,0.0,0,0,2061.0,5,1510,0.8958
3616597,68fb85dafddf47,9eaa28ed94c838,8d51f6512058e0,0,0,26.46,0,0,0,75,1058,0,0,0.0,1388,solo-fpp,97,93,-1,0,0.0,0,0.0,0,0,78.23,2,1425,0.2083
2092079,07ae28333b4fdd,fb719c8876ec0b,894f35d046371c,1,0,25.92,0,0,0,82,0,0,0,0.0,1401,squad-fpp,29,28,1515,0,0.0,0,0.0,0,0,76.4,0,0,0.0714
897202,8b0b9c1bae47ab,991976a0f2fbfa,ba825ada80b11f,0,6,267.9,0,1,0,11,0,2,1,26.6,1372,solo-fpp,94,90,1624,0,0.0,0,309.5,0,0,1523.0,2,0,1.0
2845582,efe8dfe747d3ff,e07055ffcb4e39,a87174d8e59aa7,0,0,0.0,0,0,0,96,0,0,0,0.0,1872,squad-fpp,31,28,1457,0,0.0,0,0.0,0,0,7.104,1,0,0.0
47843,b8f2684e06148b,5def38d8bff2a6,92e3497f49f55b,0,0,0.0,0,0,0,78,0,0,0,0.0,1305,solo-fpp,96,92,1491,0,0.0,0,0.0,0,0,51.02,3,0,0.2632
3945097,02412445bc1b01,6e55efc4006d06,dc1e77cedb036b,1,1,55.86,0,0,1,49,1153,0,0,0.0,1771,squad-fpp,29,28,-1,0,0.0,0,0.0,0,0,965.6,5,1464,0.7857
1255298,a646fca38a5475,3ade89797a9828,89f1300fbad284,0,0,129.9,1,1,0,36,0,1,1,16.28,1822,squad-fpp,27,26,1411,0,0.0,0,0.0,0,0,304.9,2,0,0.1154
2276553,96d1cff9725c8e,e398c667828b28,db2201a2dcb5a1,2,10,952.3,5,3,5,1,0,9,2,122.0,1866,duo-fpp,46,46,1487,0,0.0,0,0.0,0,0,3513.0,11,0,0.9333
996206,2bdc8034ad57d1,5492833c55c187,b942ec2021c36b,3,5,454.7,3,1,6,9,0,3,2,62.74,1401,duo-fpp,50,49,1539,0,448.2,0,20.66,0,0,2978.0,6,0,0.9592
3150513,4bc5e93b55b7d4,c6b78ace285365,7c4fe7dbd3b02f,0,0,26.46,0,0,0,86,0,0,0,0.0,1382,duo,49,46,1489,0,0.0,0,0.0,0,0,56.87,1,0,0.0833
